description,original_price,discount,reviews,ratings,sale,soldout,product_price
Slaks World Fashion Elegant Party Dress - Navy,"KSh4,715.00",30,No reviews,0.00,Sale,Available,"KSh4,715.00"
Slaks World Fashion Floral Print Casual Dress - Blue,"KSh4,300.00",30,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Elegant Party Dress - Blue,"KSh4,715.00",30,No reviews,0.00,Sale,Available,"KSh4,715.00"
Fauza Design Pendo Maxi Dress - Yellow,"KSh10,500.00",30,No reviews,0.00,Sale,Available,"KSh10,500.00"
Zia Africa She's All That Dress - Black,,,No reviews,0.00,,Available,"KSh3,800.00"
Nika Bonica Larisa Ankara Off-shoulder Dress - Blue Print,,,No reviews,0.00,,Available,"KSh5,650.00"
Perfect Treasures Zuena Ankara Print Dress - Blue,,,No reviews,0.00,,Available,"KSh4,500.00"
Perfect Treasures Akinyi Dress With Ankara Detail - Black,,,No reviews,0.00,,Available,"KSh4,500.00"
Perfect Treasures Raha Ankara Print Dress - Orange,,,No reviews,0.00,,Available,"KSh4,500.00"
Perfect Treasures Chiku Ankara Print Dress - Blue,,,No reviews,0.00,,Available,"KSh3,900.00"
Slaks World Fashion 3/4 Sleeves Dress - Mustard,"KSh4,600.00",30,No reviews,0.00,Sale,Available,"KSh4,600.00"
Slaks World Fashion 3/4 Puff Sleeve & Tassel - Pink Print,"KSh4,700.00",30,No reviews,0.00,Sale,Available,"KSh4,700.00"
Slaks World Fashion Floor Length Dinner Dress - Blue,"KSh3,220.00",30,No reviews,0.00,Sale,Available,"KSh3,220.00"
Slaks World Fashion Sheer Mesh Lace Slit Dress - Black,"KSh6,440.00",30,No reviews,0.00,Sale,Available,"KSh6,440.00"
Slaks World Fashion A Line Skater Dress - Red/Black,"KSh4,485.00",30,No reviews,0.00,Sale,Available,"KSh4,485.00"
Slaks World Fashion Dress With Polka Dots - Red/Navy,"KSh4,750.00",30,1 review,5.00,Sale,Available,"KSh4,750.00"
Slaks World Fashion 3/4 Sleeves Dress - Blue,"KSh4,600.00",30,No reviews,0.00,Sale,Available,"KSh4,600.00"
Slaks World Fashion Floral Fitting Dress - Navy,"KSh4,600.00",30,No reviews,0.00,Sale,Available,"KSh4,600.00"
Slaks World Fashion Hollow Out Dress - Rose Red,"KSh5,405.00",30,No reviews,0.00,Sale,Available,"KSh5,405.00"
Slaks World Fashion Off Shoulder Dress - Black,"KSh5,405.00",30,No reviews,0.00,Sale,Available,"KSh5,405.00"
Slaks World Fashion Floral Half Sleeve Dress - Blue,"KSh4,300.00",30,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Floor Length Dinner Dress - Red,"KSh3,220.00",30,No reviews,0.00,Sale,Available,"KSh3,220.00"
Slaks World Fashion Casual & Formal Dress - Navy,"KSh5,000.00",30,No reviews,0.00,Sale,Available,"KSh5,000.00"
Da'joy Fashions Pecan Dress - Maroon,"KSh3,750.00",20,No reviews,0.00,Sale,Available,"KSh3,750.00"
Dd Holdings Hunters Run 3/4 Sleeved Back Slit Bodycon Dress - Blue,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Dd Holdings Hunters Run 3/4 Sleeved Back Slit Bodycon Dress - Red,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Dd Holdings BoBo Era 3/4 Sleeved Bodycon Dress - Blue,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Dd Holdings Hunters Run 3/4 Sleeved Back Slit Bodycon Dress - Black,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Dd Holdings BoBo Era 3/4 Sleeved Bodycon Dress - Red,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Anika Double Back Tie Halter Neck Midi Dress - Black,"KSh2,800.00",30,No reviews,0.00,Sale,Available,"KSh2,800.00"
Anika Double Back Tie Halter Neck Midi Dress - Blue,"KSh2,800.00",30,No reviews,0.00,Sale,Available,"KSh2,800.00"
Anika Key Hole Cut Out Halter Neck Mini Dress - Dusty Pink,"KSh2,500.00",30,No reviews,0.00,Sale,Available,"KSh2,500.00"
Anika Square Neck Strapped Dress - Black,"KSh2,800.00",30,No reviews,0.00,Sale,Available,"KSh2,800.00"
Anika V-Neck Layered Dress - Light Blue,"KSh3,000.00",30,No reviews,0.00,Sale,Available,"KSh3,000.00"
Anika Pleated Mini Dress - Tan,"KSh2,700.00",30,No reviews,0.00,Sale,Available,"KSh2,700.00"
Anika Patterned Halter Neck Maxi Dress - Light Blue,"KSh3,100.00",30,No reviews,0.00,Sale,Available,"KSh3,100.00"
Miss Kerre Fashions J&J Affinity Shoulder Cut Midi Dress - Red,,,No reviews,0.00,,Available,"KSh5,300.00"
Zoya Party Front Cross Strap Dress - Brown,"KSh2,250.00",30,No reviews,0.00,Sale,Available,"KSh2,250.00"
FFS Elegant High Slit Dress - Green,,,No reviews,0.00,,Available,"KSh4,499.00"
Vivo Lumi Strappy Cold Shoulder Bodycon - Navy Blue,,,No reviews,0.00,,Available,"KSh4,950.00"
Da'joy Fashions Diva Maxi Dress - Maroon,"KSh6,250.00",20,No reviews,0.00,Sale,Available,"KSh6,250.00"
Miss Kerre Fashions Estaline Belted Shirt Dress - Beige,,,No reviews,0.00,,Available,"KSh4,900.00"
Liliadly Stripped Off Shoulder Maxi Bodycon Dress - Brown,,,No reviews,0.00,,Available,"KSh4,500.00"
Signature The Brand Colorblock Ruched Dress - Blue,"KSh4,700.00",26,No reviews,0.00,Sale,Available,"KSh4,700.00"
Tuli Mukami Lantern Dress - Black Currant,,,No reviews,0.00,,Available,"KSh4,000.00"
Da'joy Fashions Halle Dress - Multicolour,"KSh4,600.00",20,No reviews,0.00,Sale,Available,"KSh4,600.00"
Vazi Afriq Tie & Dye Shirt Dress - Red / White,,,No reviews,0.00,,Available,"KSh5,000.00"
Vivo Lumi Strappy Cold Shoulder Bodycon - Burgundy,,,No reviews,0.00,,Available,"KSh4,950.00"
Salok Havilah Muna Midi Dress - Black Print,"KSh4,500.00",20,No reviews,0.00,Sale,Available,"KSh4,500.00"
Vivo Tuni Cap Sleeve Tent Dress - Orange / Black Abstract Print,,,No reviews,0.00,,Available,"KSh4,250.00"
Safari Tawi Flounce Tent Dress - Purple,"KSh4,950.00",30,No reviews,0.00,Sale,Available,"KSh4,950.00"
Safari Tawi Flounce Tent Dress - Lime Green,,,No reviews,0.00,,Available,"KSh4,950.00"
Vivo Ruwa Cold Shoulder Dolman Maxi Dress - Black / Mustard Multicolor,"KSh5,500.00",50,No reviews,0.00,,Sold out,"KSh5,500.00"
Rembo Plus Size Sequin Dress - Blue,,,No reviews,0.00,,Available,"KSh5,500.00"
Rembo Plus Size Tassel Dress - Black,,,No reviews,0.00,,Available,"KSh5,000.00"
Vivo Fara Off Shoulder Flounce Sleeve Bodycon - Purple,"KSh4,250.00",30,No reviews,0.00,Sale,Available,"KSh4,250.00"
Zola Bantu Dress Short - Blue,"KSh10,000.00",15,No reviews,0.00,Sale,Available,"KSh10,000.00"
Zola Maroon Classic Bandage Dress - Maroon,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
The Fashion Frenzy Bodycon - Red,"KSh5,500.00",20,No reviews,0.00,Sale,Available,"KSh5,500.00"
Elevate Fashion House Ruched Dress - Red,,,No reviews,0.00,,Available,"KSh5,200.00"
Elevate Fashion House Ruched Maxi Dress - White,,,No reviews,0.00,,Available,"KSh5,200.00"
Da'joy Fashions Risa Dress - Black,"KSh5,500.00",20,No reviews,0.00,Sale,Available,"KSh5,500.00"
Safari Huru Short Sleeved Shirt Dress - Navy Blue,,,No reviews,0.00,,Available,"KSh4,950.00"
Zola Tamera Bandage Dress - Blue,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
Zola Andrea Bandage Dress - Purple,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
Zola Bandage Dress - Pink,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
Alara Short Sleeve Floral V Neck Dress  - Black / White / Mint,"KSh3,000.00",30,No reviews,0.00,Sale,Available,"KSh3,000.00"
Alara Circles Puffed Sleeve Dress - Blue,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
Shop Anna 254 Jo Halter Neck Bodycon Dress - Black,"KSh4,500.00",22,No reviews,0.00,Sale,Available,"KSh4,500.00"
Shop Anna 254 Anna Shirt Dress - Pink,"KSh4,500.00",22,No reviews,0.00,Sale,Available,"KSh4,500.00"
Nursing Mama Cia Off Shoulder Dress - Red,,,No reviews,0.00,,Available,"KSh4,500.00"
Magali Designs Knot Dress - Black,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Magali Design Knot Dress - Teal,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Bold N Chic Rose Gown - Red,"KSh13,500.00",40,No reviews,0.00,Sale,Available,"KSh13,500.00"
Magali Design Knot Dress - Sage Green,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Jem Africa Mwikali Shirt Dress - Black,,,No reviews,0.00,,Available,"KSh4,000.00"
Jem Africa Kamene Mini Dress - Yellow,,,No reviews,0.00,,Available,"KSh3,800.00"
Sayuri Halter Neck Crotchet Cover Up Dress - Cream,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
Mariam Couture Floral Knee Length Dress - Peach,,,No reviews,0.00,,Available,"KSh14,000.00"
Mariam Couture Floral Midi Short Dress - Green,,,No reviews,0.00,,Available,"KSh15,000.00"
Mariam Couture Floral Sleeveless Short Dress - Black,,,No reviews,0.00,,Available,"KSh9,200.00"
Bold N Chic Flowered Gown - Blue,"KSh13,500.00",40,No reviews,0.00,Sale,Available,"KSh13,500.00"
Bold N Chic Flowered Gown - Red,"KSh13,500.00",40,No reviews,0.00,Sale,Available,"KSh13,500.00"
Sayuri Halter Neck Crotchet Cover Up Dress - Black,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
Sayuri Halter Neck Crotchet Cover Up Dress - White,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
The Fashion Frenzy Printed Skater - Purple,"KSh5,800.00",10,No reviews,0.00,Sale,Available,"KSh5,800.00"
Safari Tawi Flounce Tent Dress - Black,,,No reviews,0.00,,Available,"KSh4,950.00"
Itikadi Mulwi Halter Dress - Rust,,,No reviews,0.00,,Available,"KSh5,000.00"
Salok Akini Shirt Dress - Orange,"KSh4,500.00",20,No reviews,0.00,Sale,Available,"KSh4,500.00"
Zola Peach Lace Dress - Black,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
The Fashion Frenzy Skater - Black / Yellow,"KSh5,500.00",10,No reviews,0.00,Sale,Available,"KSh5,500.00"
The Fashion Frenzy Chiffon Polka Skater - Red,"KSh3,200.00",10,No reviews,0.00,Sale,Available,"KSh3,200.00"
The Fashion Frenzy Aztec Printed Skater - Cream,"KSh5,800.00",10,No reviews,0.00,Sale,Available,"KSh5,800.00"
Purple Earth WHBM Mint Multi Wrap Dress - Mint Green,,,No reviews,0.00,,Available,"KSh6,500.00"
Izulu Manda Infinity Dress - Maroon,,,No reviews,0.00,,Available,"KSh7,500.00"
Da'joy Fashions Off-Shoulder Dress - Red,"KSh4,250.00",20,No reviews,0.00,Sale,Available,"KSh4,250.00"
Elan Fashions Kaftan - Black / Pink / Red Floral,,,No reviews,0.00,,Available,"KSh8,500.00"
Elan Fashions Grey Checked Dress - Black / Green,,,No reviews,0.00,,Available,"KSh8,500.00"
Sally karago Linen Colour Block Maxi Dress - Black / White,,,No reviews,0.00,,Available,"KSh22,000.00"
Izulu Bloom Dress - Light Maroon,,,No reviews,0.00,,Available,"KSh5,300.00"
Izulu Bloom Dress - Light Purple,,,No reviews,0.00,,Available,"KSh5,300.00"
Liliadly Summer Vibe Off Shoulder Dress - Turquoise,,,No reviews,0.00,,Available,"KSh3,900.00"
Have To Have 100% Linen Skater Belted Dress With Balloon Arms - Blue,,,No reviews,0.00,,Available,"KSh6,999.00"
Have To Have 100% Linen Skater Belted Dress With Balloon Arms - Peach,,,No reviews,0.00,,Available,"KSh6,999.00"
Zola Material Pink Office Dress - Pink,"KSh2,800.00",15,No reviews,0.00,Sale,Available,"KSh2,800.00"
Zola Velvet Pink Bodycon Office Dress - Pink,"KSh2,800.00",15,No reviews,0.00,Sale,Available,"KSh2,800.00"
Lola Long Sleeved Above Knee Ruched Dress  - Blue,"KSh1,950.00",30,No reviews,0.00,Sale,Available,"KSh1,950.00"
Purple Earth J Crew Wool Blend Dress - Blue,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew Cotton Poplin Apron Dress - Lilac,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew Peekaboo Back Dress - Navy,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew V-neck Button-Front Dress - Striped,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew Silk Blend Dress - Peach / Pink,,,No reviews,0.00,,Available,"KSh6,500.00"
The Fashion Frenzy Polka Bodycon - Khaki,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
The Fashion Frenzy Velvet Bodycon - Red,"KSh4,200.00",10,No reviews,0.00,Sale,Available,"KSh4,200.00"
Purple Earth BR Striped Textured Sheath Dress - Black / White,,,No reviews,0.00,,Available,"KSh5,800.00"
Purple Earth Heather Grey Sheath Dress - Grey,,,No reviews,0.00,,Available,"KSh5,800.00"
Purple Earth BR Boucle Stretch Sheath Dress - Red / White,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew V-neck Button-front Dress(Linen-Cotton) - Antique White,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth BR Split Neck Zipper Shirtdress - Navy,,,No reviews,0.00,,Available,"KSh5,800.00"
Purple Earth J Crew Button Front Dress(Linen&Cotton) - Plaid,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth Ann Taylor Doubleweave Square Neck Flare Dress - Red,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth BR Silver Party Dress - Grey,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth Ann Taylor Speckled Ponte Flounce Sheath Dress - Navy,,,No reviews,0.00,,Available,"KSh6,500.00"
Safari Tawi Shirt Collar Bishop Sleeve Tiered Dress - Navy Blue,"KSh4,950.00",30,No reviews,0.00,Sale,Available,"KSh4,950.00"
Ladies & Linen Cairo Aruba Maxi Dress - Brown,,,No reviews,0.00,,Available,"KSh6,000.00"
Askari Off-shoulder Dress D015 - Blue Animal Print,,,No reviews,0.00,,Available,"KSh3,650.00"
Purple Earth Bebe Dahlia Dress - Blue,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth Striped Flounce Dress - White / Black Stripes,,,No reviews,0.00,,Available,"KSh5,800.00"
Purple Earth Plaid Shirt Dress - Black / White Plaid,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth J Crew Knot Front Linen Dress - Light Pink,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth WHBM Strapless Dress - Red,,,No reviews,0.00,,Available,"KSh6,500.00"
Purple Earth LOFT Cold Shoulder Lace Dress - Black Lace,,,No reviews,0.00,,Available,"KSh5,800.00"
Salok San Shift Dress - Pink,"KSh4,200.00",20,No reviews,0.00,Sale,Available,"KSh4,200.00"
ForKeeps Satin Hook Eye Bust Cup Midi Dress - Burgundy,,,No reviews,0.00,,Available,"KSh3,000.00"
ForKeeps Underlay Co-ord 2 Piece Set - White,,,No reviews,0.00,,Available,"KSh3,000.00"
ForKeeps Hook Eye Off Shoulder Satin Mini Dress - Red,,,No reviews,0.00,,Available,"KSh3,000.00"
ForKeeps Chiffon Satin Sleeve Mini Dress - Pink,,,No reviews,0.00,,Available,"KSh3,200.00"
ForKeeps Bardot Sleeve Midi Dress - Red,,,No reviews,0.00,,Available,"KSh3,200.00"
House Of Roses Galaxy Silk Dress  - Blue Print,,,No reviews,0.00,,Available,"KSh4,950.00"
Have To Have Sequenced Bodycon Dress - Black,,,No reviews,0.00,,Available,"KSh5,999.00"
Sally Karago Silk Bubu Dress - Green Print,,,No reviews,0.00,,Available,"KSh8,500.00"
Sally Karago Summer Flounce Dress - Mustard,,,No reviews,0.00,,Available,"KSh7,500.00"
Sally Karago Summer Flounce Dress - Rust,,,No reviews,0.00,,Available,"KSh7,500.00"
Sally Karago Summer Flounce Dress - Fuschia,,,No reviews,0.00,,Available,"KSh7,500.00"
Have To Have Multi Sleeveless Dress - Black Print,,,No reviews,0.00,,Available,"KSh6,999.00"
Have To Have Flowered Sundress - Yellow Print,,,No reviews,0.00,,Available,"KSh6,999.00"
Carole Kinoti LAD Safari Knee Length Dress - Navy Blue,,,No reviews,0.00,,Available,"KSh7,500.00"
