description,original_price,discount,reviews,ratings,sale,soldout,product_price
Klewisia Closet Ceramic Necklace Beads Jewellery - Green,"KSh4,500.00",53,No reviews,0.00,Sale,Available,"KSh4,500.00"
Klewisia Closet Ceramic Necklace Beads Jewellery - Pink,"KSh4,500.00",53,No reviews,0.00,Sale,Available,"KSh4,500.00"
Klewisia Closet Ceramic Necklace Beads Jewerly - Brown,"KSh4,500.00",53,No reviews,0.00,Sale,Available,"KSh4,500.00"
Klewisia Closet Ceramic Necklace Beads Jewellery - Cream,"KSh4,500.00",53,No reviews,0.00,Sale,Available,"KSh4,500.00"
Lizola Mama Afrika Earrings - Brass,"KSh1,500.00",40,No reviews,0.00,Sale,Available,"KSh1,500.00"
Tuli Multi-stone Gold Hoop Earrings - Blue,,,No reviews,0.00,,Available,KSh750.00
Tuli Multi-stone Gold Hoop Earrings - Multi Coloured,,,No reviews,0.00,,Available,KSh750.00
Tuli Obi Leather Belt - Brown,,,1 review,5.00,,Available,"KSh2,000.00"
Tuli Oval 4 Stone Drop Earrings - Gold / White,,,No reviews,0.00,,Available,KSh750.00
Tuli Square 2 Stone Drop Earrings - Rose Gold,,,No reviews,0.00,,Available,KSh750.00
Tuli 3 Stone Drop Earrings - Rose Gold / Green,,,No reviews,0.00,,Available,KSh750.00
Tuli Round 4 Stone Drop Earrings - Gold,,,No reviews,0.00,,Available,KSh750.00
Tuli Butterfly Pearl Drop Earrings - Gold,,,No reviews,0.00,,Available,KSh750.00
Afrodame Stripped Cashmere Scarf - Brown,,,No reviews,0.00,,Available,"KSh2,500.00"
Afrodame Floral Cashmere Scarf - Beige,,,No reviews,0.00,,Available,"KSh2,500.00"
Afrodame Floral Cashmere Scarf - Yellow / Blue Print,,,No reviews,0.00,,Available,"KSh2,500.00"
Mona Fur Maze Bag - Red,"KSh2,500.00",10,No reviews,0.00,Sale,Available,"KSh2,500.00"
Mona Furry Bucket Hat - Red,"KSh1,000.00",10,No reviews,0.00,Sale,Available,"KSh1,000.00"
Mona Chunky Evening Set - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Pearly Starfish - White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Love Coin Earrings - Sliver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Shell Earrings - Pink,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Candy Cane Earrings - Red/White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Savage Heart Shape Earrings - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Pearly Cross Earrings - White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
"Lizzellis 925 Silver Open Arc Set ,Earrings, Chain And Pendant With Tiny Clear Crystal - Silver","KSh9,200.00",10,No reviews,0.00,Sale,Available,"KSh9,200.00"
Afrodame Mesh Animal Print Stockings - Black,,,No reviews,0.00,,Available,KSh650.00
Mona Marble Earrings - White,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Tiger Eye Earrings - Brown,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Rose Quartz Earrings - Pink,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Aventurine Earrings - Green,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Clear Quartz Earrings - Clear,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Hexagon Deformed Hoops - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Hexagon Pearl Hoop Earrings - White,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Pearl Hoop Earrings - White,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Twisted Wired Pearl Hoop Earrings - Silver,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona Cupid Earrings - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Dolphin Studs - Black,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Lovebird Earrings - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Hanging Saturn Earrings - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Star Link Up Jewel Earrings - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Shooting Star Earings - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Mini Triangular Earrings - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Circular Geometric Earrings - Black,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Triangular Geometric Earrings - Black,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Mini Loops - White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Bumpy  Pearl Earrings - Gold/White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Chunky Loops  - Purple,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Chunky Loops  - Green,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Chunky Loops  - White,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Eyelet Hoops - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Deformed Hoops - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Swirled Hoop - Gold,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Swirled Hoop - Silver,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona Intertwined Pearl Hoops - Gold,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Mona 90's Triangle Earring - Deep Blue,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona 90's Hearty Earrings - Yellow,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona  90's Star Struck Earrings - Purple,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona 90's Hoops - Yellow,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona 90's Hoops - Pink,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Mona 90's Hoops - Tangarine,KSh400.00,10,No reviews,0.00,Sale,Available,KSh400.00
Shaba Studio Twende Sling Bag (11*15) - Maroon,,,No reviews,0.00,,Available,"KSh6,000.00"
Shaba Studio Sawa Handbag (13*17) - Maroon,,,No reviews,0.00,,Available,"KSh8,000.00"
Shaba Studio Twende Sling Bag (11*15) - Brown,,,No reviews,0.00,,Available,"KSh6,000.00"
Shaba Studio Wahura Bucket Bag (15*17) - Brown,,,No reviews,0.00,,Available,"KSh8,500.00"
Shaba Studio Wahura Bucket Bag (15*17) - Maroon,,,No reviews,0.00,,Available,"KSh8,500.00"
Shaba Studio Wahura Bucket Bag (15*17) - Mustard,,,No reviews,0.00,,Available,"KSh8,500.00"
Shaba Studio Sawa Handbag (13*17) - Brown,,,No reviews,0.00,,Available,"KSh8,000.00"
Slaks World Fashion Spike Necklace Set - Gold/Silver,"KSh7,850.00",20,No reviews,0.00,Sale,Available,"KSh7,850.00"
Slaks World Fashion Stylish Pendant Necklace - White,"KSh6,375.00",20,No reviews,0.00,Sale,Available,"KSh6,375.00"
Slaks World Fashion Intricate Crystal Earrings - Gold,"KSh4,750.00",20,No reviews,0.00,Sale,Available,"KSh4,750.00"
Slaks World Fashion Bead Swearl Stud Earrings - Navy Blue,"KSh3,420.00",20,No reviews,0.00,Sale,Available,"KSh3,420.00"
Slaks World Fashion Statement Necklace - Multicolor,"KSh3,800.00",20,No reviews,0.00,Sale,Available,"KSh3,800.00"
Slaks World Fashion Mirror Gems Necklace Set - White,"KSh7,850.00",20,No reviews,0.00,Sale,Available,"KSh7,850.00"
Slaks World Fashion 3 Piece Stud Earrings Set - Gold,"KSh5,048.00",20,No reviews,0.00,Sale,Available,"KSh5,048.00"
Slaks World Fashion Moon Drop Earrings - Gold,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Ruby Pendant Necklace - Pink,"KSh4,600.00",20,No reviews,0.00,Sale,Available,"KSh4,600.00"
Slaks World Fashion Rhodium Shell Necklace - Blue,"KSh6,080.00",20,No reviews,0.00,Sale,Available,"KSh6,080.00"
Slaks World Fashion Trendy Necklace Set - Rose Gold,"KSh5,195.00",20,No reviews,0.00,Sale,Available,"KSh5,195.00"
Slaks World Fashion Pearl Neckalce - White,"KSh8,150.00",20,No reviews,0.00,Sale,Available,"KSh8,150.00"
Slaks World Fashion Bengal Hoop Earrings - Silver,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Gf Combo Earring - Rose Gold,"KSh5,048.00",20,No reviews,0.00,Sale,Available,"KSh5,048.00"
Slaks World Fashion Stone and Silver Necklace - Multicolor,"KSh4,800.00",20,No reviews,0.00,Sale,Available,"KSh4,800.00"
Slaks World Fashion Swan Pearl Necklace Set - Gold,"KSh6,670.00",20,No reviews,0.00,Sale,Available,"KSh6,670.00"
Slaks World Fashion Musical Crystal & Chain Necklace Set - Gold,"KSh5,785.00",20,No reviews,0.00,Sale,Available,"KSh5,785.00"
Slaks World Fashion Candy Stud Earrings - Brown,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion 2 Pair Diamond Drop Earrings Set - Red/Blue,"KSh4,014.00",20,No reviews,0.00,Sale,Available,"KSh4,014.00"
Slaks World Fashion Geometrical Bead Layer Necklace - Multicolor,"KSh4,000.00",20,No reviews,0.00,Sale,Available,"KSh4,000.00"
Slaks World Fashion Swan Drop Earrings - White/Mustard,"KSh3,420.00",20,No reviews,0.00,Sale,Available,"KSh3,420.00"
Slaks World Fashion Beads and stone 2 layer Necklace - Multicolor,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Slaks World Fashion Cute Pendant Earrings - Gold,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Bead Layered Necklace - Multicolor,"KSh4,500.00",20,1 review,5.00,Sale,Available,"KSh4,500.00"
Slaks World Fashion Crystal Drop Necklace Set - Gold/White,"KSh9,180.00",20,No reviews,0.00,Sale,Available,"KSh9,180.00"
Slaks World Fashion Beads and Stone Necklace - Multicolor,"KSh4,000.00",20,No reviews,0.00,Sale,Available,"KSh4,000.00"
Slaks World Fashion Bead Layered Necklace - Sea Blue,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Flower Pendant Necklace - Pink,"KSh5,785.00",20,No reviews,0.00,Sale,Available,"KSh5,785.00"
Slaks World Fashion Beads With Chain Necklace - Multicolor,"KSh3,850.00",20,No reviews,0.00,Sale,Available,"KSh3,850.00"
Slaks World Fashion Mirror Hoop Earring - Clear White,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Heart Shaped With Crystal Stud Earrings - Gold,"KSh3,420.00",20,No reviews,0.00,Sale,Available,"KSh3,420.00"
Slaks World Fashion Trendy 3 Piece Earrings Set - White,"KSh4,900.00",20,No reviews,0.00,Sale,Available,"KSh4,900.00"
Slaks World Fashion Chain and Bead Layer Necklace - Multicolor,"KSh3,500.00",20,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Gemstones & Pearls Necklace Set - Green,"KSh13,759.00",20,No reviews,0.00,Sale,Available,"KSh13,759.00"
Slaks World Fashion Traditional Style Necklace - Blue,"KSh3,700.00",20,No reviews,0.00,Sale,Available,"KSh3,700.00"
Slaks World Fashion Rustic Drop Earrings - White,"KSh2,300.00",20,No reviews,0.00,Sale,Available,"KSh2,300.00"
Slaks World Fashion Beads Multicolor Necklace - Green,"KSh4,150.00",20,No reviews,0.00,Sale,Available,"KSh4,150.00"
Slaks World Fashion Circular Drop Earrings - Blue/Silver,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Feather Shaped Earrings - Multicolor,"KSh2,000.00",20,No reviews,0.00,Sale,Available,"KSh2,000.00"
Slaks World Fashion Layered Necklace - Pink / White,"KSh3,800.00",20,No reviews,0.00,Sale,Available,"KSh3,800.00"
Slaks World Fashion B&C Circular Earrings - Black / White,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Contemporary Drop Earrings - Orange / Pink,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Star Shaped Drop Earrings - Black / Blue,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Circular Drop Earrings - Silver,"KSh1,900.00",20,No reviews,0.00,Sale,Available,"KSh1,900.00"
Slaks World Fashion Multi Layered Bracelet - Green / Silver,"KSh3,600.00",20,No reviews,0.00,Sale,Available,"KSh3,600.00"
Slaks World Fashion Oval Drop Earrings - Off White,"KSh1,900.00",20,No reviews,0.00,Sale,Available,"KSh1,900.00"
Slaks World Fashion Teardrop Shaped Drop Earrings - Silver,"KSh1,900.00",20,No reviews,0.00,Sale,Available,"KSh1,900.00"
Slaks World Fashion Tassel Earrings - Blue / Gold,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Slaks World Fashion Silver Drop Earrings - Silver,"KSh1,900.00",20,No reviews,0.00,Sale,Available,"KSh1,900.00"
Slaks World Fashion Layered Bracelet - Grey / Blue,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Circular Drop Earrings - Silver / White,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Slaks World Fashion Silver Rings Drop Design Earrings - Silver,"KSh3,200.00",20,No reviews,0.00,Sale,Available,"KSh3,200.00"
Slaks World Fashion Gold Toned Hoop Earrings - Off White,"KSh1,500.00",20,No reviews,0.00,Sale,Available,"KSh1,500.00"
Slaks World Fashion Circular Drop Design Earrings - Sea Blue,"KSh3,300.00",20,No reviews,0.00,Sale,Available,"KSh3,300.00"
Slaks World Fashion Geometric Drop Earrings - Silver,"KSh1,900.00",20,No reviews,0.00,Sale,Available,"KSh1,900.00"
Slaks World Fashion Agate Studded Circular Drop Earrings - Multicolor,"KSh2,300.00",20,No reviews,0.00,Sale,Available,"KSh2,300.00"
Slaks World Fashion Bead Layer Necklace - Brown / Beige,"KSh4,800.00",20,No reviews,0.00,Sale,Available,"KSh4,800.00"
Slaks World Fashion Off White Beaded Necklace - Orange / White,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Slaks World Fashion Circular Drop Earrings - Blue / Silver,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Plated Beaded Necklace - Brown / White,"KSh4,000.00",20,No reviews,0.00,Sale,Available,"KSh4,000.00"
Slaks World Fashion 3 Layer Woven Necklace And Silver Ascents - Silver,"KSh4,200.00",20,No reviews,0.00,Sale,Available,"KSh4,200.00"
Slaks World Fashion Tasseled Drop Earrings - Turquoise Blue,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Slaks World Fashion Resin Print Tasseled Oval Drop Earrings - Green / Blue,"KSh2,100.00",20,No reviews,0.00,Sale,Available,"KSh2,100.00"
Slaks World Fashion Beaded Braided Necklace - Blue,"KSh3,800.00",20,No reviews,0.00,Sale,Available,"KSh3,800.00"
Slaks World Fashion Beaded Teardrop Drop Earrings - Blue,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Silver Chain Spiked Necklace - Silver,"KSh4,300.00",20,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Beaded Oval Drop Earrings - Peach,"KSh2,300.00",20,No reviews,0.00,Sale,Available,"KSh2,300.00"
Slaks World Fashion Blue Mustard & Black Drop Earrings - Blue / Mustard,"KSh2,100.00",20,No reviews,0.00,Sale,Available,"KSh2,100.00"
Slaks World Fashion Contemporary Drop Earrings - Turquoise Blue,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Slaks World Fashion Wrap Around Bracelet - Pink / Silver,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Multistrand Bracelet - Blue / Silver,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Infinity Bracelet - Silver,"KSh2,300.00",20,No reviews,0.00,Sale,Available,"KSh2,300.00"
Slaks World Fashion Pink-Rose Beads Bracelet - Red / Pink,"KSh4,000.00",20,No reviews,0.00,Sale,Available,"KSh4,000.00"
Slaks World Fashion Beaded Coil Spring Bracelet - Black / Gold,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Sky Blue And silver Bracelet - Sky Blue,"KSh3,500.00",20,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Black Silver Plated Bracelet - Black / Silver,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Women Multi Strand Bracelet - Pink,"KSh3,500.00",20,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Cube Bracelet - Brown / Cream,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Colored Stones Bracelet - Brown / Blue,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Modern Bowline Necklace - Gold,"KSh5,997.00",20,No reviews,0.00,Sale,Available,"KSh5,997.00"
Slaks World Fashion Stone And Chain Necklace - Plum,"KSh3,200.00",20,No reviews,0.00,Sale,Available,"KSh3,200.00"
Slaks World Fashion Moonlight Stud Earrings - Gold,"KSh1,647.00",20,No reviews,0.00,Sale,Available,"KSh1,647.00"
Slaks World Fashion Single Line Pearl Necklace - Silver Grey,"KSh4,318.00",20,No reviews,0.00,Sale,Available,"KSh4,318.00"
Slaks World Fashion Multistrand Bracelet - Pink / Gold,"KSh3,600.00",20,No reviews,0.00,Sale,Available,"KSh3,600.00"
Slaks World Fashion Vibrant 2 Piece Bracelet - Gold / Cream,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion Multicolor Stone Long Necklace - Multicolor,"KSh2,000.00",20,No reviews,0.00,Sale,Available,"KSh2,000.00"
Slaks World Fashion 2 Line Pearl Necklace - Grey,"KSh5,397.00",20,No reviews,0.00,Sale,Available,"KSh5,397.00"
Slaks World Fashion Rustic Necklace - Silver,"KSh3,800.00",20,No reviews,0.00,Sale,Available,"KSh3,800.00"
Slaks World Fashion Women Elastic Bracelet - Black / Gold,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Slaks World Fashion 2 Line Pearl Necklace - White,"KSh3,897.00",20,No reviews,0.00,Sale,Available,"KSh3,897.00"
Slaks World Fashion Antique layered necklace - Gold & Cream,"KSh4,000.00",20,No reviews,0.00,Sale,Available,"KSh4,000.00"
Slaks World Fashion Bead Tassel Drop Earrings - Red / Gold,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Slaks World Fashion White & Gold Pearl Necklace - White/Gold,"KSh3,297.00",20,No reviews,0.00,Sale,Available,"KSh3,297.00"
Slaks World Fashion Circle Of Life Bracelet - Rose Gold,"KSh1,797.00",20,No reviews,0.00,Sale,Available,"KSh1,797.00"
Slaks World Fashion Opal Bracelet - Rose Gold,"KSh2,097.00",20,No reviews,0.00,Sale,Available,"KSh2,097.00"
Slaks World Fashion White & Purple Pearl Necklace - White/Purple,"KSh3,297.00",20,No reviews,0.00,Sale,Available,"KSh3,297.00"
Mati Apparel Luxe Satin Scarf - White,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Mati Apparel Luxe Satin Scarf - Green,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Mati Apparel Luxe Satin Scarf - White,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Mati Apparel Luxe Satin Scarf - Blue,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Mati Apparel Luxe Satin Scarf - Red,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Slaks World Fashion Stones Necklace Set - Navy Blue,"KSh11,997.00",20,No reviews,0.00,Sale,Available,"KSh11,997.00"
Slaks World Fashion Piano Necklace Set - Black & White,"KSh5,697.00",20,No reviews,0.00,Sale,Available,"KSh5,697.00"
Slaks World Fashion Traditional Chokar Necklace Set - Red & White,"KSh7,497.00",20,No reviews,0.00,Sale,Available,"KSh7,497.00"
Slaks World Fashion Peacock Necklace Set - Pink & White,"KSh5,997.00",20,No reviews,0.00,Sale,Available,"KSh5,997.00"
Slaks World Fashion Pearl Beads Multistrand Bracelet - White,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Wrap Around Bracelet - Gold,"KSh1,754.00",15,No reviews,0.00,Sale,Available,"KSh1,754.00"
Slaks World Fashion Kundan Necklace Set - Pink & White,"KSh10,497.00",20,No reviews,0.00,Sale,Available,"KSh10,497.00"
Slaks World Fashion Rhodium-Plated Bracelet-Silver,"KSh3,409.00",15,No reviews,0.00,Sale,Available,"KSh3,409.00"
Slaks World Fashion Dancing Heart Pendant - Gold & Silver,"KSh7,497.00",20,No reviews,0.00,Sale,Available,"KSh7,497.00"
Slaks World Fashion Stylish Tulip Necklace - Matt Gold,"KSh5,997.00",20,No reviews,0.00,Sale,Available,"KSh5,997.00"
Slaks World Fashion Fashion Jewelry Necklace Set - White & Gold,"KSh8,100.00",20,No reviews,0.00,Sale,Available,"KSh8,100.00"
Slaks World Fashion 2 Line Different Size Pearl Necklace - White,"KSh3,897.00",20,No reviews,0.00,Sale,Available,"KSh3,897.00"
"Slaks World Fashion Letter ""A"" Pendant Necklace - Rose Gold","KSh9,800.00",20,No reviews,0.00,Sale,Available,"KSh9,800.00"
Slaks World Fashion Elliptical Pendant Set - Green,"KSh6,897.00",20,No reviews,0.00,Sale,Available,"KSh6,897.00"
Slaks World Fashion Daisy Pearl Necklace Set - White,"KSh9,897.00",20,No reviews,0.00,Sale,Available,"KSh9,897.00"
Slaks World Fashion Halo Necklace Set - Gold,"KSh5,397.00",20,No reviews,0.00,Sale,Available,"KSh5,397.00"
Slaks World Fashion Zubeida Necklace Set - Pink & White,"KSh10,497.00",20,No reviews,0.00,Sale,Available,"KSh10,497.00"
Slaks World Fashion Adjustable Ring - Gold,"KSh2,200.00",20,No reviews,0.00,Sale,Available,"KSh2,200.00"
Slaks World Fashion Lyrical Pendant Set - Silver,"KSh4,497.00",20,No reviews,0.00,Sale,Available,"KSh4,497.00"
Slaks World Fashion Ruby Stone Necklace Set - Pink & White,"KSh8,397.00",20,No reviews,0.00,Sale,Available,"KSh8,397.00"
Slaks World Fashion Fancy Fashion Necklace Set - Gold,"KSh3,897.00",20,No reviews,0.00,Sale,Available,"KSh3,897.00"
Slaks World Fashion Zirconia Charm Bracelet-White/Brass,"KSh4,953.00",15,No reviews,0.00,Sale,Available,"KSh4,953.00"
Slaks World Fashion Infinity Drop Pendant Set - Black & Silver,"KSh8,100.00",20,No reviews,0.00,Sale,Available,"KSh8,100.00"
Slaks World Fashion Stone Pendant Set - Green,"KSh5,097.00",20,No reviews,0.00,Sale,Available,"KSh5,097.00"
Slaks World Fashion Antique Necklace Set - Gold,"KSh8,097.00",20,No reviews,0.00,Sale,Available,"KSh8,097.00"
Slaks World Fashion Handcrafted Link Bracelet-Silver,"KSh3,409.00",15,No reviews,0.00,Sale,Available,"KSh3,409.00"
Slaks World Fashion Pearl Drop Necklace Set - White & Silver,"KSh4,797.00",20,No reviews,0.00,Sale,Available,"KSh4,797.00"
Slaks World Fashion Beaded Bracelet-Brown/Gold,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Rubina Necklace Set - Pink & White,"KSh8,997.00",20,No reviews,0.00,Sale,Available,"KSh8,997.00"
Slaks World Fashion Cz Studded Bracelet - Silver,"KSh3,739.00",15,No reviews,0.00,Sale,Available,"KSh3,739.00"
Slaks World Fashion Plated Tie Chain Necklace - Blue,"KSh10,690.00",20,No reviews,0.00,Sale,Available,"KSh10,690.00"
Slaks World Fashion Big Pearl Ring - White & Gold,"KSh2,200.00",20,No reviews,0.00,Sale,Available,"KSh2,200.00"
Slaks World Fashion Rose Gold Charm Bracelet - Rose Gold,"KSh5,725.00",15,No reviews,0.00,Sale,Available,"KSh5,725.00"
Slaks World Fashion 4 Set Beaded Bracelet - Orange / White,"KSh1,864.00",15,No reviews,0.00,Sale,Available,"KSh1,864.00"
Slaks World Fashion Gold-Toned & Black Floral Drop Earrings - Gold,"KSh2,415.00",15,No reviews,0.00,Sale,Available,"KSh2,415.00"
Slaks World Fashion Tasselled Contemporary Drop Earrings - Gold,"KSh2,746.00",15,No reviews,0.00,Sale,Available,"KSh2,746.00"
Slaks World Fashion Beaded Contemporary Drop Earrings - Black / Gold,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Beaded Charm Bracelet - Gold,"KSh3,144.00",15,No reviews,0.00,Sale,Available,"KSh3,144.00"
Slaks World Fashion Silver-Toned Handcrafted Floral Drop Earrings - Silver,"KSh2,415.00",15,No reviews,0.00,Sale,Available,"KSh2,415.00"
Slaks World Fashion Beaded Teardrop Shaped Drop Earrings - White,"KSh1,754.00",15,No reviews,0.00,Sale,Available,"KSh1,754.00"
Slaks World Fashion Crescent Shaped Half Hoop Earrings - Gold,"KSh2,746.00",15,No reviews,0.00,Sale,Available,"KSh2,746.00"
Slaks World Fashion Carlton London Finger Ring - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion V-Shaped Cz-Studded Finger Ring - Sterling Silver,"KSh1,864.00",15,No reviews,0.00,Sale,Available,"KSh1,864.00"
Slaks World Fashion Silver-Toned Triangular Drop Earrings - Silver,"KSh2,857.00",15,No reviews,0.00,Sale,Available,"KSh2,857.00"
Slaks World Fashion Textured Adjustable Finger Ring - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Rose Heart Textured Link Chain - Rose Gold,"KSh2,746.00",15,No reviews,0.00,Sale,Available,"KSh2,746.00"
Slaks World Fashion Beaded Square Drop Earrings - White,"KSh3,518.00",15,No reviews,0.00,Sale,Available,"KSh3,518.00"
Slaks World Fashion Off-White Cz-Studded Necklace - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Heart Shaped Necklace - Silver,"KSh2,194.00",15,No reviews,0.00,Sale,Available,"KSh2,194.00"
Slaks World Fashion Silver & White Floral Drop Earrings-Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Heart Shaped Drop Earrings - Rose Gold,"KSh1,864.00",15,No reviews,0.00,Sale,Available,"KSh1,864.00"
Slaks World Fashion Heart Shaped Stud Earrings - Silver,"KSh2,526.00",15,No reviews,0.00,Sale,Available,"KSh2,526.00"
Slaks World Fashion Beaded Infinity-Shaped Drop Earrings - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Beaded Spherical Drop Earrings - Silver / White,"KSh1,754.00",15,No reviews,0.00,Sale,Available,"KSh1,754.00"
Slaks World Fashion Studded Infinity And Beyond Necklace - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
